_id,Customer ID,First Name,Last Name,Email,Phone Number,Registration Date,Age,Gender,Location.Street,Location.City,Location.State,Location.Postal Code,Location.Country,Purchase Frequency,Average Order Value,Recency of Purchase,Average Items per Order,Loyalty Program Membership,Online Shopping,Open Rate of Emails,Click-Through Rate,Total Spending,Repeat Purchases,Social Media Engagement,Customer Feedback
64ea5e09fe4f979a95e9cef6,dba2f193-294c-43d8-95e0-e599bd259e6e,Theresa,Bell,hayley64@example.org,325-210-8413x0772,2021-04-30,78,Male,37894 Gonzalez Burgs,Derrickmouth,OR,65320,North Macedonia,7,91.61,265,4,false,false,0.51,0.62,1395.8,3,0.95,2.96
64ea5e09fe4f979a95e9cef7,2ae3c729-2792-442b-9931-0771021326ba,Susan,Snyder,cowandavid@example.org,801.906.4150x0150,2020-01-02,77,Other,757 Davis Villages Apt. 785,Graceberg,FM,06139,Gambia,15,162.71,66,2,false,false,0.45,0.1,1120.6,9,0.76,3.94
64ea5e09fe4f979a95e9cef8,fe9e8f3e-651f-4d19-a1a2-bb0afa9d952c,Jimmy,Figueroa,scottstephen@example.net,+1-857-536-5760x54792,2023-04-11,79,Male,0019 Carolyn Lakes,New Jason,SD,73763,Gabon,5,102.29,138,4,true,false,0.05,0.27,1140.58,1,0.86,3.55
64ea5e09fe4f979a95e9cef9,ae55f711-6024-4d2d-a51b-406df917a3d1,Karen,Reed,spencersanders@example.org,924-873-2665,2021-04-02,46,Female,6357 Hall Way Apt. 589,Ellismouth,NE,91523,Bulgaria,33,184.6,231,10,true,true,0.71,0.77,641.89,5,0.17,0.27
64ea5e09fe4f979a95e9cefa,dc56beaf-f1cc-483c-b4e2-03986f23a6d6,Taylor,Coleman,scotthamilton@example.org,001-550-831-3802,2022-09-18,37,Other,78929 Bryan Burgs,Lake David,DC,87306,Jamaica,31,81.03,74,8,true,true,0.19,0.53,343.31,6,0.37,4.97
64ea5e09fe4f979a95e9cefb,e9dbbbbe-4316-43c9-9722-ec413cd9138b,Michael,Patton,michaelspencer@example.org,001-254-663-7854x41050,2022-12-08,63,Other,9107 Michelle Extensions Suite 086,New Elizabethfurt,AR,20594,Australia,27,79.97,240,8,false,true,0.57,0.2,1585.03,8,0.13,2.19
64ea5e09fe4f979a95e9cefc,b3092fba-faed-44bc-84e3-ea8ac13e4492,Debbie,Hayes,yshaw@example.com,(827)704-4080x3891,2021-12-27,25,Other,832 Matthew Landing Apt. 631,Donnafurt,ME,34204,Algeria,34,191.01,338,7,true,true,0.77,0.81,1180.1,4,0.46,2.51
64ea5e09fe4f979a95e9cefd,a5c3de70-58e6-4377-993c-4005782f08fa,Steven,Turner,jennifer72@example.com,2495913558,2020-04-16,42,Other,79390 Brittany Hills Apt. 344,East Jessicaberg,MA,75054,New Caledonia,6,11.06,205,1,false,true,0.76,0.06,1706.29,4,0.12,1.06
64ea5e09fe4f979a95e9cefe,f1da8946-e80e-426b-8c07-6775ad153bcd,Veronica,Guerra,ydavis@example.net,001-797-751-2519x628,2022-01-07,70,Male,8344 Koch Turnpike,Ritterfort,NY,33999,Tokelau,35,80.45,250,9,true,false,0.76,0.36,750.1,4,0.17,2.03
64ea5e09fe4f979a95e9ceff,c4444cd1-5b0b-4034-ac79-f1119fc78eb8,Laura,Jones,catherine69@example.net,877.823.5194,2020-02-05,27,Female,11026 Kelly Plains Apt. 026,North Mark,GU,80165,Armenia,27,189.31,94,1,false,false,0.08,0.95,1436.13,7,0.24,4.67
64ea5e09fe4f979a95e9cf00,711aa3b5-2df7-4338-be1f-d080e48bec31,Elizabeth,Williams,bdavis@example.com,001-809-296-4320x53289,2023-03-18,59,Female,932 Joseph Green Suite 325,Ashleyburgh,NM,97575,Bosnia and Herzegovina,24,114.8,262,5,false,true,0.53,0.18,1356.25,7,0.17,2.47
64ea5e09fe4f979a95e9cf01,f4af3051-92f5-4699-8d7d-36c87fb8b810,Timothy,Smith,michael61@example.org,927.377.9184x2548,2022-04-26,50,Other,06973 Jones Via Suite 118,Lisahaven,NY,03865,Bhutan,1,113.83,106,6,false,true,0.39,0.44,1824.39,1,0.3,1.57
64ea5e09fe4f979a95e9cf02,47b4c268-4c5f-4a13-be1e-e054c552a81a,Timothy,Jordan,erica36@example.net,001-490-521-4664,2020-11-12,21,Female,15779 Jeffrey Forks,Garyview,PW,18681,Ecuador,29,134.34,282,5,true,false,0.93,0.87,1176.21,1,0.38,3.78
64ea5e09fe4f979a95e9cf03,87d80cf3-3232-4148-b798-cf45af1e95a2,Carol,Hardy,tjones@example.org,(995)610-5843x43927,2021-09-06,37,Other,842 Diana Forks Suite 251,Port Frankfurt,ND,05059,French Polynesia,47,96.71,256,7,false,false,0.09,0.53,1068.69,4,0.96,0.83
64ea5e09fe4f979a95e9cf04,d0bbde54-77da-498d-9229-b720fb421290,Clifford,Phillips,jgates@example.org,9793451876,2021-01-14,53,Other,583 Hicks Park,Lake Rhondaville,MA,33684,Turks and Caicos Islands,47,69.06,102,8,true,false,0.5,0.23,496.69,2,0.49,0.91
64ea5e09fe4f979a95e9cf05,976eaf10-ee0d-458e-b647-3b95a0ea5422,Sara,Golden,xjenkins@example.com,798.548.7695x17141,2023-08-10,28,Male,0323 Ball Estate,Jakeborough,NE,48015,Guinea,19,30.16,254,2,false,false,0.05,0.43,1534.83,2,0.83,0.38
64ea5e09fe4f979a95e9cf06,4a208cd1-4fae-402b-be05-8febfea68b97,Justin,Williams,cjohnson@example.net,614-820-9224x4810,2023-08-13,25,Female,165 Sonia Lane,Port Danielton,NJ,71253,Romania,38,163.71,352,9,false,true,0.85,0.77,864.39,4,0.04,1.84
64ea5e09fe4f979a95e9cf07,6d8ef83d-69e2-404c-aac9-f7ad0d8d3b12,Kristen,Hamilton,nwilkins@example.org,328-965-9097x567,2021-02-02,80,Female,657 Smith Orchard Suite 370,North Darryl,VI,32771,Holy See (Vatican City State),16,76.57,149,2,true,true,0.11,0.44,183.15,1,0.74,3.93
64ea5e09fe4f979a95e9cf08,3c602a03-22ae-4e4e-85b3-861cf992620a,Jeffrey,Wood,erica77@example.com,+1-937-825-6213,2021-03-18,50,Male,7266 Maldonado Plaza Suite 723,Josephberg,NH,19208,Sierra Leone,17,163.19,223,8,true,false,0.61,0.34,276.45,8,0.39,1.37
64ea5e09fe4f979a95e9cf09,a188795e-87ad-4b3b-add4-cce4a53860b3,Alexa,Crawford,vbaker@example.net,972-207-6567x30930,2022-06-03,24,Other,3443 Steven Summit,Sydneyton,NC,21372,Japan,23,92.86,105,7,true,false,0.31,0.28,776.77,8,0.69,0.43
64ea5e09fe4f979a95e9cf0a,3b00176e-52d6-474c-b06a-a7c3ee4321eb,Stephanie,Grant,robert83@example.org,(445)316-0962x16812,2021-05-07,57,Other,68198 Cynthia Corner,Mooreburgh,MI,35001,Honduras,7,79.79,267,5,false,false,0.69,0.79,1920.17,6,0.51,1.14
64ea5e09fe4f979a95e9cf0b,12a56187-1767-416d-813a-a8cd87cfb469,Maria,Graham,rodriguezmichael@example.org,(380)547-8959,2021-05-12,64,Female,619 Kurt Via,New Taraland,AL,25419,Uzbekistan,17,188.13,268,9,true,true,0.48,0.18,1801.18,10,0.39,1.88
64ea5e09fe4f979a95e9cf0c,a9534e74-6b79-4a7c-aaff-2c32b8911aa6,Philip,Smith,walshrobert@example.org,916.309.5170,2021-04-03,53,Other,95882 Nichols Crossroad,Harveymouth,MT,63413,Heard Island and McDonald Islands,29,103.21,18,8,false,true,0.84,0.77,1384.45,3,0.42,1.88
64ea5e09fe4f979a95e9cf0d,3594805a-a8a7-4114-8767-25de6b4e8771,Todd,Lee,jose08@example.org,983.363.3997,2020-08-14,65,Male,862 Robert Plains,Johnsonside,WY,16787,Chile,30,39.22,131,4,true,false,0.57,0.88,386.29,5,0.18,2.49
64ea5e09fe4f979a95e9cf0e,dad1e018-f4f8-4c6c-8308-80cfebf221d5,David,Rodriguez,aguilarshawna@example.org,383.600.9242,2021-04-16,49,Female,033 Kevin Cape Suite 703,Parkport,PW,23596,Malaysia,5,63.25,313,9,false,true,0.72,0.54,1133.29,2,0.29,4.84
64ea5e09fe4f979a95e9cf0f,9032cf5b-4422-4fe9-87dd-9efc2116874e,Lisa,Olson,hwhite@example.net,+1-338-432-5479x608,2020-08-22,50,Male,2600 Kennedy Mill,West Johntown,NV,43190,El Salvador,42,199.46,203,7,true,true,0.35,0.6,926.89,9,0.9,0.16
64ea5e09fe4f979a95e9cf10,09f06404-6aa0-4507-985f-6f2f20ecf4ee,Ricardo,Scott,renee23@example.net,626-508-5793,2023-05-26,68,Male,1398 Dana Mount Suite 948,Carterfort,WY,62510,United States Minor Outlying Islands,25,75.69,233,4,false,false,0.87,0.35,404.75,3,0.82,2.34
64ea5e09fe4f979a95e9cf11,8dc33e6f-6ea3-4330-bf6f-9fc393537911,Michael,Goodwin,whitejohnny@example.org,001-446-704-6041x4844,2020-03-28,30,Male,9777 Sanders Rest Apt. 017,Ashleyberg,MP,48459,Nigeria,36,128.84,146,3,true,true,0.59,0.2,1332.12,3,0.46,4.25
64ea5e09fe4f979a95e9cf12,79ab13f1-ea9f-4341-8db7-04ae8cfe878d,Kevin,Johnson,mitchelldylan@example.net,001-409-845-7332,2023-02-01,69,Female,5353 Johnson Shores,East Carriefurt,FM,19944,South Africa,14,23.12,20,3,true,false,0.94,0.14,1158.82,2,0.07,4.68
64ea5e09fe4f979a95e9cf13,0a099805-1b52-46b8-b6a6-60312a4b0965,Raymond,Perry,acevedojoseph@example.com,001-873-658-2368x37077,2022-11-22,19,Male,8064 Patricia Crest Suite 680,Campbellhaven,NH,67830,Lao People's Democratic Republic,12,191.71,128,9,true,false,0.71,0.24,1258.98,5,0.09,4.04
64ea5e09fe4f979a95e9cf14,bd263b23-9834-4793-a1e6-5310a942b73a,Maria,Brooks,lwilson@example.net,5554083419,2021-01-10,67,Male,556 Porter Oval Suite 402,Port Patricia,NM,82224,Svalbard & Jan Mayen Islands,40,25.18,107,3,false,true,0.47,0.94,427.94,1,0.83,1.02
64ea5e09fe4f979a95e9cf15,d914c8e2-300d-49d3-bf43-73797a939e46,Michael,Wallace,nicole58@example.net,001-200-212-8610x88774,2022-04-05,77,Other,1822 Norris Ridge Suite 823,Andreamouth,NH,06830,Montserrat,20,112.07,212,7,false,true,0.8,0.09,371.09,8,0.85,3.58
64ea5e09fe4f979a95e9cf16,94c4b9f1-90ca-4460-a660-762d45e69da0,Sally,Jackson,conniehenderson@example.com,234.946.2868,2022-09-24,72,Other,4405 Johnson Mews Suite 442,Port Sarah,NE,86918,Tajikistan,10,78.85,57,4,true,true,0.11,0.37,1948.92,6,0.71,0.58
64ea5e09fe4f979a95e9cf17,2de9da9e-a43c-4276-87da-d02a7731b36e,Maria,Tyler,russell37@example.com,9999711271,2021-11-09,51,Male,48968 Walsh Port,West Brian,VT,05322,Ireland,32,69.57,235,8,false,true,0.34,0.15,1978.91,9,0.41,4.82
64ea5e09fe4f979a95e9cf18,1b915eec-b1c2-4e55-a9d9-5d0f326f86ec,Eric,Farmer,kpierce@example.net,6973433403,2020-02-02,60,Other,6230 Kelly Ports,Lake Brookeland,GA,31662,Swaziland,18,68.56,97,6,true,true,0.05,0.72,564.76,8,0.56,1.58
64ea5e09fe4f979a95e9cf19,f78924ca-0d84-445e-a68a-b90554b2ef7e,Juan,Melton,colinsmith@example.org,001-910-967-0030x59241,2021-03-07,26,Other,0561 Andrew Extensions Apt. 390,Emilyland,MN,48360,Christmas Island,8,73.93,249,7,false,true,0.83,0.33,194.82,2,0.55,2.98
64ea5e09fe4f979a95e9cf1a,19014617-029d-4a50-a8ff-5e5a9c666b2e,Debbie,Johnson,ybailey@example.net,483.947.5377,2020-01-09,23,Male,7538 Jennifer Spring Apt. 738,Carpenterville,IN,69787,Brunei Darussalam,25,87.51,169,3,true,true,0.42,0.93,1549.34,4,0.74,2.36
64ea5e09fe4f979a95e9cf1b,dd63ce21-7199-45e6-abb9-27fb376fe234,Heather,Miles,julia23@example.net,884-772-6871,2020-06-01,55,Male,4446 Flores Plaza,Jordanborough,KS,20709,Hungary,42,180.35,207,8,false,true,0.22,0.82,1372.11,6,0.38,2.93
64ea5e09fe4f979a95e9cf1c,fa8f3ecd-d8b5-49fb-88b8-7ac8b7098086,Tyler,Young,garciakeith@example.org,701-884-7302x17878,2020-10-06,45,Male,1279 Calvin Shore Apt. 205,North Luisside,MH,50809,Kiribati,41,27.71,99,7,true,true,0.27,0.98,1334.21,3,1,1.16
64ea5e09fe4f979a95e9cf1d,e3299a83-7f00-4009-a153-cc79c55c2853,Holly,Jones,tinaruiz@example.com,+1-555-505-0938x0147,2021-11-28,45,Male,02339 Marcus Court Apt. 087,New Thomas,TN,78271,Turks and Caicos Islands,24,35.4,336,4,false,false,0.17,0.13,352.43,6,0.85,1.22
64ea5e09fe4f979a95e9cf1e,c5abf7ec-bb3e-4475-bd15-64c1653dcf5f,Cynthia,Lawrence,lnguyen@example.com,(975)844-4849,2020-04-15,31,Female,32962 Mark Junctions,Hamptonmouth,NH,35020,Pakistan,49,170.03,112,9,true,false,0.52,0.92,1977.84,5,0.72,2.26
64ea5e09fe4f979a95e9cf1f,4c8fd77c-06bf-46cd-a356-a3456ff8f6c7,Amy,Moore,emoore@example.com,423.723.3335x891,2022-02-18,78,Other,71793 Garza Parkway,Port Andrewport,AS,92414,Mali,11,173.76,189,5,true,false,0.73,0.84,1587.34,1,0.91,4.52
64ea5e09fe4f979a95e9cf20,1d77968c-58fa-46ec-97a2-d49036f77f10,Kristina,Webb,heatherjackson@example.net,+1-839-266-3681x461,2023-07-27,75,Other,7797 Robert Extension,Velasquezberg,PR,23307,United Arab Emirates,1,175.76,84,6,false,true,0.81,0.59,1961.69,10,0.59,0.19
64ea5e09fe4f979a95e9cf21,d27b5cb3-5733-41de-9469-c0e1c02ced93,Megan,Colon,jackbrown@example.org,274-490-6121,2022-01-28,47,Female,267 George Dale,New Jasonfurt,SC,24160,Mozambique,11,129.41,22,8,true,true,0.78,0.73,286.17,4,0.03,2.98
64ea5e09fe4f979a95e9cf22,cf20d0eb-804a-40d8-a447-fa5855a6b447,Tommy,Murray,jennifer48@example.net,001-699-215-9958x4889,2023-02-03,39,Female,1550 Steven Plain Apt. 667,New Susan,MI,03114,Singapore,8,57.6,285,3,false,false,0.96,0.91,862.67,5,0.37,2.75
64ea5e09fe4f979a95e9cf23,efab3f2e-7dc6-4614-a5c2-f39eb0f9906b,Lisa,Walker,wyatt55@example.org,359-419-0096x4760,2021-10-05,38,Other,848 Daniel Corner Suite 492,Port Jerrychester,HI,31240,Gibraltar,44,77.57,148,2,true,false,0.72,0.71,1204.52,9,0.61,0.99
64ea5e09fe4f979a95e9cf24,7a8a7b42-43b4-4711-8e30-37bac22fcbbe,Catherine,Mills,fgardner@example.com,548-514-3442x12408,2022-07-07,80,Other,00968 Richard Garden,Martinezhaven,OR,08718,Singapore,46,85.14,123,9,true,true,0.06,0.62,1602.71,6,0.06,2.81
64ea5e09fe4f979a95e9cf25,474c0552-801b-4a60-b2b0-de7b85cd6fbd,Chad,Waller,ymoreno@example.org,501-865-1480x05683,2022-01-08,57,Female,214 Stephens Manors Apt. 064,West John,FL,17985,Malaysia,39,120.12,286,9,false,true,0.38,0.43,1064.9,3,0.38,2.3
64ea5e09fe4f979a95e9cf26,9774e9f3-7ccd-41c8-8bc8-466688b6df55,Katherine,Crawford,sdixon@example.net,966-646-2809x55191,2020-08-25,51,Male,9476 Gillespie Drive,Port Aliciaville,KY,13633,Brazil,49,97.27,103,5,false,false,0.01,0.89,1436.34,6,0.06,4.3
64ea5e09fe4f979a95e9cf27,038a3bae-eb24-49ee-be55-aab49ef6c6c1,Jean,Curry,tbrennan@example.com,397.844.5822x02266,2021-11-29,67,Other,733 Michelle Ports,East Alexandraview,PW,70859,Myanmar,21,54.7,282,3,true,true,0.57,0.22,1716.82,8,0.91,1.96
64ea5e09fe4f979a95e9cf28,0be5b571-c16d-468d-9a44-6e5a689a7f02,Briana,Campbell,uavila@example.org,8665779905,2022-12-25,38,Male,13485 Lori Viaduct,Port Jessica,WV,13858,Honduras,9,15.76,308,2,true,true,0.45,0.04,285.25,7,0.01,2.93
64ea5e09fe4f979a95e9cf29,630c47b2-c1e2-4600-a67a-f995f0a6b232,John,Williams,francishenry@example.com,613.992.0190x267,2023-04-06,76,Male,8691 Alexander Isle Apt. 706,Jamesstad,NM,23995,Senegal,11,174.62,284,10,true,true,0.46,0.06,875.72,10,0.08,2.22
64ea5e09fe4f979a95e9cf2a,48c2dcd6-d949-4a9d-b97b-e4f44af1aa09,James,Palmer,taylorelizabeth@example.com,418.856.6742,2021-04-07,57,Female,49508 Matthew Avenue Apt. 865,Chamberston,ND,37513,Saint Vincent and the Grenadines,29,11.1,28,7,false,true,0.02,0.07,1229.77,8,0.83,2.69
64ea5e09fe4f979a95e9cf2b,62339db1-9b51-44fd-8ec3-e67ea0935ae0,Erin,Shah,qsmith@example.com,001-691-265-3131x67202,2021-11-26,66,Female,156 James Square Apt. 418,New Candicefurt,ND,88346,Algeria,11,92.13,63,8,true,true,0.87,0.48,395.15,8,0.87,3.81
64ea5e09fe4f979a95e9cf2c,cdf2e417-65da-4ec7-b217-edd4e5593be5,Erin,Vargas,cathy12@example.com,975.629.1206x8843,2022-09-10,55,Male,44091 Jennifer Ports Apt. 954,South Nancy,VT,01931,Somalia,50,193.26,153,3,false,false,0.05,0.23,1924.51,6,0.56,2.7
64ea5e09fe4f979a95e9cf2d,e24f8bef-dabb-4d4b-8933-b4dd387bd598,Kayla,Pearson,matadiana@example.com,7886975357,2021-01-02,18,Male,703 Crawford Harbor,East Matthew,TX,42045,Reunion,30,117.83,190,2,false,false,0.08,0.15,1212.63,7,0.88,0.23
64ea5e09fe4f979a95e9cf2e,44a0e780-7ae4-42ba-8c94-b1f07d7a9939,Linda,Pratt,lyoung@example.net,(579)786-5331,2020-11-24,58,Male,864 Lisa Drives,Owenview,NM,63864,Micronesia,18,27.14,336,10,false,true,0.9,0.1,449.95,2,0.79,4.26
64ea5e09fe4f979a95e9cf2f,c061ba16-bd40-404b-b24d-de882348ce59,Donna,Norton,kbarrera@example.net,(941)814-0891x54258,2022-11-28,51,Other,4431 Ashley Gateway,West Victoria,CO,40744,North Macedonia,46,165.09,105,10,true,false,0.09,0.23,1813.77,2,0.39,1.2
64ea5e09fe4f979a95e9cf30,057bdff8-2097-433e-bdb1-807385c9a9df,Tracy,Foster,justinnorton@example.com,+1-337-872-9012x10129,2022-08-27,73,Other,112 Rebecca Springs Suite 956,Lake William,PA,32989,French Southern Territories,8,159.08,15,10,true,false,0.47,0.97,367.6,1,0.23,3.06
64ea5e09fe4f979a95e9cf31,97585d70-34c1-4952-83c4-176137f8befc,Ernest,Clayton,bwalker@example.com,001-360-229-8370x2090,2022-09-02,65,Female,259 Gloria Light Suite 115,Jeremychester,NH,13378,Monaco,19,81.47,323,9,false,true,0.99,0.86,730.09,3,0.09,0.63
64ea5e09fe4f979a95e9cf32,b79736ec-85f1-4afc-a30d-3c0c69f9bebc,Sarah,Knight,jasmine98@example.net,(483)940-5174,2020-06-21,56,Female,436 Mclaughlin Loaf Apt. 799,Patrickmouth,GA,80812,Heard Island and McDonald Islands,36,94.38,251,8,true,false,0.31,0.19,1576.11,8,0.15,0.76
64ea5e09fe4f979a95e9cf33,937c440f-108f-472e-9c3e-e728dd73e6b4,John,Jenkins,brentperkins@example.com,787-265-1404,2021-10-31,34,Male,3155 Cruz Key Apt. 241,Schaeferberg,CA,16696,Russian Federation,28,36.31,127,8,true,true,0.99,0.25,557.68,4,0.89,0.54
64ea5e09fe4f979a95e9cf34,d6e1465a-cd3f-4e72-bc9d-c1e11d1f1f13,Kristina,Beck,grahamamy@example.net,+1-321-923-7391x9991,2023-06-05,23,Other,932 Heather Stravenue,South Tiffany,CT,55121,Austria,17,117.73,205,10,true,false,0.77,0.07,1250.81,6,0.19,3.13
64ea5e09fe4f979a95e9cf35,8545049f-d7d0-41da-8607-eabe4c7bd05a,Hannah,Moore,nicholassteele@example.net,999.727.5404x794,2022-06-23,79,Male,79507 Patrick Via,South Zoeville,UT,87636,Saint Vincent and the Grenadines,1,145.79,60,9,true,false,0.96,0.28,1708.19,1,0.78,1.41
64ea5e09fe4f979a95e9cf36,6c5a4f0a-7004-4632-a1fb-64c1b95bb8cd,Connie,Todd,bassalexandra@example.org,390-900-5500x1164,2023-07-13,63,Other,54831 Lisa Streets,East Jonathan,MA,10302,Mexico,12,171.02,162,10,true,true,0.63,0.6,1278.3,4,0.41,4.59
64ea5e09fe4f979a95e9cf37,0f08c37a-87e9-4da3-b4e6-d3630adb912f,Noah,Wilson,lcarney@example.org,001-631-303-6607x96478,2023-04-17,38,Male,972 Meadows Hill,Jasonport,PA,78391,Mexico,11,133.88,243,1,true,false,0.64,0.65,1994.31,9,0.72,3.74
64ea5e09fe4f979a95e9cf38,b3d5be1b-5326-4db5-938c-898b2a97c41e,Austin,Avila,martinezdaniel@example.com,+1-425-974-9298x68022,2023-08-23,73,Female,8786 Meadows Shoal Apt. 539,Prattmouth,SC,07786,Turkmenistan,45,32.65,256,1,true,false,0.31,0.76,327.74,4,0.99,1.2
64ea5e09fe4f979a95e9cf39,3c662687-251e-4600-9b65-350ce92a5555,Christopher,Moore,gina26@example.org,(961)992-3093,2022-03-27,48,Male,794 Michael Station,New Barbaraberg,WA,88784,Netherlands,18,139.5,118,1,false,true,0.04,0.76,1227.25,6,0.21,2.85
64ea5e09fe4f979a95e9cf3a,2411a5de-0cb3-41ea-8381-d935308d3cf0,Vicki,Turner,dylan11@example.net,+1-823-675-4821x07309,2022-01-15,76,Female,6697 Bailey Greens Apt. 422,West Toni,VA,29220,Saint Lucia,26,109.18,59,2,true,true,0.94,0.3,1540.83,8,0.49,2.41
64ea5e09fe4f979a95e9cf3b,606f769b-b087-4d8d-80a2-ecb9f0a541be,Patricia,Rogers,xsanchez@example.com,342.253.2613,2020-08-11,69,Female,1359 Stone Mews Suite 619,New Rhonda,VA,56360,Brazil,24,45.38,18,6,true,false,0.87,0.21,1080.69,4,0.38,4.62
64ea5e09fe4f979a95e9cf3c,6ff54eda-9016-4e5d-8536-936d9e662487,Gregory,Lopez,torresmichael@example.com,(927)574-7936x83301,2021-02-11,59,Male,029 Wilson Village Apt. 022,Williamston,IN,28474,Samoa,1,13.51,256,9,false,true,0.82,0.71,1359.66,9,0.82,2.74
64ea5e09fe4f979a95e9cf3d,de4a2da3-7043-47ca-82fa-a1268b41d9e9,Samantha,Johnson,qparks@example.org,453.834.3740,2021-07-05,39,Female,652 Anthony Dale Apt. 300,New James,NY,56192,Cocos (Keeling) Islands,25,173.24,33,10,false,true,0.28,0.35,1041.84,8,0.4,0.93
64ea5e09fe4f979a95e9cf3e,fb16ba1c-aa55-4d1b-80fa-c4ab6ac7ab0f,Robin,Thompson,gfuller@example.net,6128116284,2023-01-16,58,Female,1107 Johnson Crest,Paulaland,IL,77246,Netherlands Antilles,47,29.82,129,1,true,true,0.97,0.5,182.29,8,0.19,0.42
64ea5e09fe4f979a95e9cf3f,39690c4b-d750-4edc-9d73-0a1e769d8ff2,Kathryn,Jones,medwards@example.com,415-916-6989,2022-02-28,24,Other,18941 Holloway Squares Apt. 388,Wendyborough,NH,82616,Zambia,27,119.52,172,8,true,false,0.47,0.4,185.12,9,0.93,3.46
64ea5e09fe4f979a95e9cf40,f7ac2a6d-957d-4705-a9a6-64d0d8ec9764,Andre,Roberts,wwhite@example.com,623.665.7007,2022-09-24,52,Female,63725 Thompson Burgs Suite 752,Nicoleville,ND,96451,Mauritius,12,11.03,279,8,true,true,0.89,0.79,1685.68,9,0.34,0.19
64ea5e09fe4f979a95e9cf41,2c366fa4-bb70-4b45-a64e-4b5fa861820f,Erica,Miller,sbrown@example.org,001-734-718-3799,2021-12-28,52,Male,8345 Murray Bridge,Kristenbury,NE,22312,Ethiopia,42,44.36,98,9,true,true,0.22,0.16,605.02,5,0.52,3.58
64ea5e09fe4f979a95e9cf42,4d1c00b4-27fe-4645-b777-3c2cd3792f34,Joseph,Webb,michaelmarquez@example.net,331-804-4349x209,2022-11-22,68,Other,9935 Brandy Street,Port Annetteburgh,CT,36663,Mayotte,31,48.83,19,5,false,false,0.51,0.14,1532.39,5,0.73,0.08
64ea5e09fe4f979a95e9cf43,cfefb0b3-61da-43c3-ab31-654bff4b6719,Karen,Jensen,erikaellis@example.com,001-391-965-5079x672,2020-08-13,71,Female,05145 Carolyn Fork,North Matthew,SD,76675,Andorra,1,21.33,11,10,false,true,0.44,0.93,411.67,4,0.77,1.84
64ea5e09fe4f979a95e9cf44,0c834c8c-041e-49ae-ae16-2ff6865c3d7f,Chelsea,Smith,driley@example.net,573.474.3089,2023-07-02,37,Other,2018 Tracey Rue Apt. 518,Davidstad,CO,29327,Nigeria,16,167.89,230,4,false,true,0.24,0.41,705.14,2,0.66,1.37
64ea5e09fe4f979a95e9cf45,64ddfa61-4196-4573-b97a-e270366cf9cc,Kimberly,Conway,williamali@example.org,(352)356-0002x01943,2023-06-06,26,Other,6158 Gaines Extension Apt. 805,New Nicole,PR,67791,Vanuatu,8,82.49,336,2,false,false,0.65,0.9,624.96,1,0.69,0.72
64ea5e09fe4f979a95e9cf46,b2a54c0e-ea3e-4110-8f24-bed08f88e06a,Margaret,Martin,owilson@example.net,908-546-7306x022,2022-05-27,69,Male,20095 Theodore Islands Apt. 011,Lake Robert,AZ,86108,Palau,1,50.28,351,4,true,true,0.55,0.56,139.95,9,0.9,1.09
64ea5e09fe4f979a95e9cf47,d6762921-9007-4edf-a465-377c2818732c,Paul,Meza,torrescharles@example.net,2137829130,2021-12-02,50,Other,1984 Garcia Rest Suite 527,Webbport,MN,88636,French Polynesia,5,52.85,332,8,true,true,0.71,0.36,1844.27,6,0.5,1.93
64ea5e09fe4f979a95e9cf48,9ae143be-d635-4062-b050-af9b59ba8c44,Michael,Nelson,hle@example.com,906-371-3531,2020-10-28,71,Other,177 Lopez Mission,East Ashley,IA,30236,Bhutan,28,195.73,229,7,true,true,0.79,0.57,523.17,6,0.1,3.06
64ea5e09fe4f979a95e9cf49,bdc92bb5-3f6d-4021-badd-1540fa73eb8f,Michael,Davis,beth41@example.com,8578477794,2023-03-14,34,Male,5285 Diana Inlet Suite 172,Humphreyshire,FM,31982,Uruguay,17,191.64,26,5,false,true,0.4,0.58,1714.38,4,0.69,2.97
64ea5e09fe4f979a95e9cf4a,c9e94848-3bce-4942-a39c-158db5001d6f,Alexandra,Flores,bowmantrevor@example.com,579.906.0714x900,2023-07-01,25,Male,7350 Jessica Tunnel Apt. 990,Lake Taylorville,AL,13611,Saint Barthelemy,45,130.14,314,1,true,false,0.58,0.69,1262.65,9,0.35,1.39
64ea5e09fe4f979a95e9cf4b,54be5556-5286-4260-9e9b-90462eef6c87,Thomas,Graham,eric59@example.org,(546)512-6032x510,2020-09-07,43,Female,0749 Harmon Greens Suite 591,Port Sherryborough,VT,15230,Norway,21,34.43,329,3,true,true,0.32,0.37,104.69,7,0.62,2.28
64ea5e09fe4f979a95e9cf4c,617a2d7e-36f2-406b-b0e5-6ebbc2d83481,Abigail,Solis,david33@example.org,331.771.0225x8174,2023-03-27,40,Female,1494 Mathews Rapids,Edwardsmouth,CA,06975,Mauritania,14,61.01,352,3,false,true,0.99,0.66,120.9,3,0.13,4.35
64ea5e09fe4f979a95e9cf4d,7e132c78-5ffe-41c0-b88d-6c342c773354,Derek,Bridges,qmitchell@example.com,+1-459-992-4773x888,2020-09-03,46,Female,11806 Michael Island Apt. 604,North Seanview,MA,11342,France,31,183.58,166,10,true,true,0.92,0.4,1889.34,8,0.29,0.09
